0.5312, 0.5304, 0.5277, 0.5191, 0.5059, 0.4909, 0.4773, 0.4629, 0.4523, 0.4399, 0.4232, 0.4055, 0.3867, 0.3648, 0.3393, 0.3142, 0.2956, 0.2732, 0.2507, 0.2305, 0.2132, 0.1942, 0.1742, 0.1576, 0.1444, 0.1309, 0.1197, 0.1097, 0.1007, 0.0915, 0.0837, 0.0732, 0.0633, 0.0551, 0.0501, 0.0470, 0.0421, 0.0380, 0.0336, 0.0278, 0.0257, 0.0266, 0.0250, 0.0195, 0.0187, 0.0182, 0.0170, 0.0170, 0.0159, 0.0145, 0.0126, 0.0104, 0.0086, 0.0076, 0.0071, 0.0065, 0.0064, 0.0067, 0.0081, 0.0090, 0.0095, 0.0104, 0.0106, 0.0102, 0.0106, 0.0113, 0.0110, 0.0119, 0.0132, 0.0158, 0.0171, 0.0179, 0.0174, 0.0171, 0.0188, 0.0190, 0.0194, 0.0191, 0.0197, 0.0201, 0.0189, 0.0183, 0.0198, 0.0202, 0.0211, 0.0221, 0.0216, 0.0208, 0.0197, 0.0186
0.4998, 0.4989, 0.4998, 0.5009, 0.5028, 0.4980, 0.4911, 0.4869, 0.4833, 0.4768, 0.4705, 0.4638, 0.4573, 0.4506, 0.4419, 0.4282, 0.4136, 0.3981, 0.3756, 0.3520, 0.3274, 0.3049, 0.2758, 0.2472, 0.2265, 0.2102, 0.1906, 0.1737, 0.1599, 0.1502, 0.1423, 0.1342, 0.1245, 0.1134, 0.1051, 0.0966, 0.0845, 0.0709, 0.0608, 0.0508, 0.0430, 0.0381, 0.0344, 0.0306, 0.0286, 0.0270, 0.0260, 0.0251, 0.0246, 0.0247, 0.0247, 0.0239, 0.0213, 0.0194, 0.0188, 0.0185, 0.0183, 0.0186, 0.0199, 0.0216, 0.0224, 0.0231, 0.0237, 0.0243, 0.0257, 0.0259, 0.0243, 0.0231, 0.0229, 0.0232, 0.0232, 0.0232, 0.0218, 0.0208, 0.0206, 0.0205, 0.0198, 0.0187, 0.0184, 0.0179, 0.0172, 0.0172, 0.0173, 0.0160, 0.0146, 0.0135, 0.0131, 0.0129, 0.0127, 0.0128
0.4909, 0.4886, 0.4838, 0.4823, 0.4856, 0.4835, 0.4780, 0.4786, 0.4750, 0.4679, 0.4605, 0.4551, 0.4507, 0.4480, 0.4457, 0.4392, 0.4362, 0.4356, 0.4303, 0.4229, 0.4144, 0.4071, 0.3984, 0.3830, 0.3660, 0.3492, 0.3356, 0.3229, 0.3041, 0.2823, 0.2619, 0.2417, 0.2255, 0.2087, 0.1920, 0.1743, 0.1562, 0.1357, 0.1184, 0.1033, 0.0902, 0.0812, 0.0747, 0.0694, 0.0649, 0.0603, 0.0558, 0.0527, 0.0500, 0.0474, 0.0447, 0.0424, 0.0392, 0.0369, 0.0355, 0.0339, 0.0325, 0.0313, 0.0302, 0.0302, 0.0293, 0.0290, 0.0284, 0.0275, 0.0273, 0.0270, 0.0252, 0.0235, 0.0211, 0.0184, 0.0178, 0.0176, 0.0184, 0.0195, 0.0199, 0.0198, 0.0196, 0.0201, 0.0198, 0.0194, 0.0188, 0.0185, 0.0187, 0.0185, 0.0178, 0.0168, 0.0160, 0.0153, 0.0156, 0.0147
0.3945, 0.3929, 0.3936, 0.3870, 0.3821, 0.3826, 0.3786, 0.3731, 0.3672, 0.3603, 0.3547, 0.3537, 0.3517, 0.3473, 0.3413, 0.3384, 0.3369, 0.3329, 0.3301, 0.3218, 0.3120, 0.2977, 0.2908, 0.2772, 0.2638, 0.2436, 0.2321, 0.2231, 0.2106, 0.1934, 0.1761, 0.1636, 0.1503, 0.1402, 0.1312, 0.1216, 0.1124, 0.1012, 0.0911, 0.0857, 0.0803, 0.0759, 0.0723, 0.0693, 0.0667, 0.0650, 0.0634, 0.0624, 0.0617, 0.0603, 0.0584, 0.0572, 0.0565, 0.0558, 0.0552, 0.0543, 0.0535, 0.0525, 0.0514, 0.0517, 0.0522, 0.0528, 0.0518, 0.0506, 0.0504, 0.0502, 0.0487, 0.0474, 0.0468, 0.0461, 0.0454, 0.0449, 0.0444, 0.0438, 0.0430, 0.0418, 0.0407, 0.0396, 0.0392, 0.0391, 0.0390, 0.0389, 0.0388, 0.0384, 0.0373, 0.0363, 0.0357, 0.0356, 0.0358, 0.0357
0.2676, 0.2601, 0.2546, 0.2490, 0.2387, 0.2352, 0.2320, 0.2202, 0.2096, 0.1988, 0.1875, 0.1749, 0.1699, 0.1651, 0.1581, 0.1535, 0.1498, 0.1427, 0.1386, 0.1350, 0.1278, 0.1186, 0.1138, 0.1087, 0.1056, 0.0976, 0.0907, 0.0863, 0.0830, 0.0796, 0.0747, 0.0698, 0.0651, 0.0623, 0.0603, 0.0582, 0.0547, 0.0518, 0.0493, 0.0470, 0.0445, 0.0393, 0.0369, 0.0360, 0.0353, 0.0345, 0.0332, 0.0320, 0.0312, 0.0306, 0.0299, 0.0293, 0.0285, 0.0278, 0.0276, 0.0269, 0.0255, 0.0242, 0.0229, 0.0226, 0.0222, 0.0217, 0.0213, 0.0203, 0.0201, 0.0194, 0.0187, 0.0175, 0.0168, 0.0162, 0.0156, 0.0151, 0.0148, 0.0138, 0.0131, 0.0118, 0.0104, 0.0094, 0.0083, 0.0074, 0.0069, 0.0064, 0.0061, 0.0058, 0.0054, 0.0047, 0.0036, 0.0030, 0.0027, 0.0021
0.1701, 0.1660, 0.1612, 0.1575, 0.1528, 0.1513, 0.1465, 0.1387, 0.1334, 0.1275, 0.1203, 0.1137, 0.1096, 0.1019, 0.0964, 0.0944, 0.0919, 0.0853, 0.0794, 0.0777, 0.0701, 0.0632, 0.0608, 0.0542, 0.0470, 0.0424, 0.0398, 0.0381, 0.0369, 0.0346, 0.0315, 0.0292, 0.0274, 0.0259, 0.0242, 0.0231, 0.0220, 0.0212, 0.0206, 0.0194, 0.0180, 0.0168, 0.0160, 0.0147, 0.0129, 0.0121, 0.0109, 0.0094, 0.0087, 0.0079, 0.0071, 0.0056, 0.0043, 0.0039, 0.0037, 0.0036, 0.0031, 0.0026, 0.0022, 0.0021, 0.0019, 0.0015, 0.0012, 0.0009, 0.0009, 0.0007, 0.0005, 0.0005, 0.0006, 0.0007, 0.0009, 0.0010, 0.0010, 0.0009, 0.0009, 0.0010, 0.0010, 0.0010, 0.0008, 0.0007, 0.0006, 0.0006, 0.0005, 0.0003, 0.0003, 0.0003, 0.0002, 0.0002, 0.0001, 0.0001
0.1829, 0.1770, 0.1730, 0.1707, 0.1680, 0.1641, 0.1595, 0.1554, 0.1480, 0.1410, 0.1318, 0.1221, 0.1162, 0.1115, 0.1041, 0.1003, 0.0983, 0.0940, 0.0875, 0.0823, 0.0775, 0.0740, 0.0693, 0.0589, 0.0489, 0.0426, 0.0383, 0.0341, 0.0311, 0.0287, 0.0253, 0.0221, 0.0212, 0.0203, 0.0191, 0.0184, 0.0178, 0.0172, 0.0168, 0.0163, 0.0156, 0.0150, 0.0143, 0.0143, 0.0145, 0.0143, 0.0143, 0.0142, 0.0140, 0.0137, 0.0134, 0.0130, 0.0126, 0.0117, 0.0110, 0.0105, 0.0100, 0.0090, 0.0081, 0.0077, 0.0074, 0.0070, 0.0067, 0.0064, 0.0060, 0.0059, 0.0056, 0.0053, 0.0043, 0.0033, 0.0024, 0.0018, 0.0017, 0.0015, 0.0014, 0.0012, 0.0011, 0.0010, 0.0008, 0.0006, 0.0006, 0.0005, 0.0004, 0.0002, 0.0001, 0.0001, 0.0000, 0.0000, 0.0000, 0.0000
0.2160, 0.2122, 0.2087, 0.1991, 0.1903, 0.1818, 0.1736, 0.1686, 0.1646, 0.1628, 0.1609, 0.1544, 0.1469, 0.1410, 0.1350, 0.1271, 0.1187, 0.1146, 0.1129, 0.1065, 0.1016, 0.0972, 0.0887, 0.0837, 0.0798, 0.0746, 0.0708, 0.0676, 0.0637, 0.0577, 0.0546, 0.0500, 0.0463, 0.0429, 0.0401, 0.0380, 0.0362, 0.0344, 0.0328, 0.0310, 0.0292, 0.0278, 0.0267, 0.0255, 0.0238, 0.0226, 0.0216, 0.0200, 0.0180, 0.0166, 0.0156, 0.0146, 0.0134, 0.0119, 0.0108, 0.0101, 0.0096, 0.0089, 0.0084, 0.0079, 0.0074, 0.0066, 0.0059, 0.0058, 0.0056, 0.0053, 0.0050, 0.0050, 0.0047, 0.0044, 0.0044, 0.0044, 0.0044, 0.0042, 0.0041, 0.0040, 0.0042, 0.0039, 0.0037, 0.0038, 0.0037, 0.0034, 0.0030, 0.0027, 0.0024, 0.0024, 0.0022, 0.0020, 0.0019, 0.0018
0.0967, 0.0906, 0.0872, 0.0815, 0.0751, 0.0703, 0.0667, 0.0643, 0.0619, 0.0590, 0.0563, 0.0521, 0.0511, 0.0497, 0.0472, 0.0450, 0.0425, 0.0411, 0.0395, 0.0361, 0.0348, 0.0340, 0.0320, 0.0298, 0.0280, 0.0267, 0.0259, 0.0247, 0.0236, 0.0221, 0.0212, 0.0206, 0.0195, 0.0188, 0.0181, 0.0177, 0.0173, 0.0167, 0.0164, 0.0163, 0.0162, 0.0157, 0.0153, 0.0152, 0.0153, 0.0152, 0.0149, 0.0143, 0.0130, 0.0115, 0.0105, 0.0100, 0.0095, 0.0087, 0.0079, 0.0077, 0.0079, 0.0082, 0.0070, 0.0055, 0.0044, 0.0036, 0.0032, 0.0031, 0.0030, 0.0027, 0.0020, 0.0017, 0.0013, 0.0008, 0.0005, 0.0004, 0.0004, 0.0004, 0.0004, 0.0003, 0.0002, 0.0003, 0.0003, 0.0005, 0.0005, 0.0006, 0.0005, 0.0005, 0.0006, 0.0009, 0.0008, 0.0005, 0.0004, 0.0003
0.0664, 0.0621, 0.0588, 0.0536, 0.0466, 0.0433, 0.0411, 0.0389, 0.0369, 0.0334, 0.0318, 0.0298, 0.0278, 0.0266, 0.0264, 0.0260, 0.0252, 0.0247, 0.0242, 0.0228, 0.0227, 0.0225, 0.0222, 0.0215, 0.0201, 0.0189, 0.0181, 0.0173, 0.0161, 0.0150, 0.0146, 0.0146, 0.0147, 0.0148, 0.0139, 0.0138, 0.0149, 0.0147, 0.0146, 0.0148, 0.0144, 0.0136, 0.0130, 0.0125, 0.0119, 0.0111, 0.0113, 0.0118, 0.0119, 0.0124, 0.0127, 0.0127, 0.0122, 0.0117, 0.0112, 0.0108, 0.0098, 0.0088, 0.0088, 0.0088, 0.0082, 0.0075, 0.0065, 0.0064, 0.0063, 0.0056, 0.0047, 0.0040, 0.0036, 0.0032, 0.0030, 0.0026, 0.0025, 0.0024, 0.0022, 0.0020, 0.0018, 0.0014, 0.0010, 0.0007, 0.0009, 0.0014, 0.0019, 0.0021, 0.0020, 0.0017, 0.0016, 0.0017, 0.0018, 0.0022
